PackageID,name,description,Returnable,Rate
4892,JALI BUNDLE,,,
4893,AC BLADE BOX ,,,
4894,PATTI BUNDEL,,,
4895,SUNMIKA ROLL,,,
4896,245/75 R16 TYRE,,,
4897,VARNISH PETI,,,
4898,VARNISH BOXES,,,
4899,MH11BP9627 SPLENDER,,,
4900,ACTIVA  SCOOTY,,,
4901,ELECTRICALS  GOODS,,,
4902,ELECTRICALS GOODS,,,
4903,RING BUNDLE,,,
4904,SMALL BOXES+BOOK,,,
4905,PATA BUNDEL,,,
4906,JAR,,,
4907,TUE BAG,,,
4908,POP BAG,,,
4909,RING BUDLE,,,
4910,IRON PLATE,,,
4911,SLIDE,,,
4912,CABLE BUNDEL,,,
4913,CHAMBER COVER,,,
4914,RUBBER ROLL,,,
4915,MOTORS BOXES,,,
4916,ELELCTRICALS GOODS,,,
4917,185/85 R16 TYRE`,,,
4918,TYRE BUNDEL,,,
4919,BAUN,,,
4920,7.00-14,,,
4921,CHASSI,,,
4922,STEEL ROLL,,,
4923,BUBBLE ROLL,,,
4924,11 R22.5R15,,,
4925,FIBER PUMP FLOATERS,,,
4926,LONG BAG BUNDEL,,,
4927,INVERTER BOXES,,,
4928,TROLLEY,,,
4929,PATA,,,
4930,DRUM AND BUCKET,,,
4931,VEHICLE BUMPER,,,
4932,TYRE BUNDLE,,,
4933,20,,,
4934,6.14 TYRES,,,
4935,BIG BAG,,,
4936,SOLAR BOX,,,
4937,        BOX               BOX,,,
4938,DRUM 50 L,,,
4939,COPPER BAG,,,
4940,GRASS ROLL,,,
4941,PIPE JODI,,,
4942,10.00-20 TYRE2,,,
4943,OMEGA BOX,,,
4944,PLY ROLL,,,
4945,165/80 R13,,,
4946,BVOXES,,,
4947,TOILET SHEET,,,
4948,PATTI BUNDLE,,,
4949,TYLES BIG,,,
4950,SMALL TYLES,,,
4951,BOX6,,,
4952,PLASTI PIPE,,,
4953,PANNEL,,,
4954,CHASI,,,
4955,S0QA01,,,
4956,PAPER BOXES,,,
4957,BAG BUNDEL,,,
4958,COPPER GONI,,,
4959,GALLI,,,
4960,AXEL BAR,,,
4961,LONG BOX,,,
4962,PACKING BAG,,,
4963,POSTER Box,,,
4964,COOCKER HOOD,,,
4965,AATA CHAKKI BOXES,,,
4966,GONI AND BUNDEL,,,
4967,LAKDI PLY,,,
4968,WOODEN CR,,,
4969,PUMP.MOTAR,,,
4970,BAG BUNDLE,,,
4971,PUMP MOTAR LUJ,,,
4972,PUMP MOTAR 15 HP,,,
4973,SMALL ROLL,,,
4974,BUCEKT,,,
4975,BOXES1,,,
4976,ROLL / BAG,,,
4977,SMALL HOSE PIPE,,,
4978,LOSE PLATE,,,
4979,BOROSIL BOX,,,
4980,BOOKS,,,
4981,KARTOON,,,
4982,MASK POCKET,,,
4983,BX,,,
4984,BUNDAL BAG,,,
4985,PVC BAG1,,,
4986,PIPE BUNDEL AND BAG,,,
4987,RING BUNDAL AND BAG,,,
4988,16,,,
4989,COPPER BOX SMALL,,,
4990,BAG / BOX,,,
4991,TIL,,,
4992,PVCX BOXES,,,
4993,6-12 TYRE,,,
4994,TEEN BOX,,,
4995,WINDO,,,
4996,PATRAVALI BUNDEL,,,
4997,MOTOR BOXES,,,
4998,TAVA,,,
4999,DAMRU,,,
5000,SMALL PLASTIC BAG,,,
5001,REPLACEMENT MOTOR,,,
5002,BAGF,,,
5003,PUMP BOXES,,,
5004,SPEAR PART,,,
5005,PUMP MOTAR.,,,
5006,BEARING PACKET,,,
5007,FRAUD LR,,,
5008,PLYWOOD.,,,
5009,ENVOLOPE,,,
5010,GREASE BOX,,,
5011,PVC BAG8,,,
5012,PAPAER ROLE,,,
5013,LOKHANDI PATI,,,
5014,CHILLER,,,
5015,KIT BOX,,,
5016,Tractor Tyre,,,
5017,BACKET,,,
5018,STAND PATTI,,,
5019,PUMP ROO,,,
5020,9.00.16,,,
5021,145/R13 TYRE,,,
5022,10.0/75-15.,,,
5023,PAPER ROLE,,,
5024,SAILANCER,,,
5025,BATTERY.,,,
5026,BUCKET AND BOXES,,,
5027,CK,,,
5028,VARN ISH BOX,,,
5029,TUBE GONI HAF,,,
5030,PIPE BUNDAL1,,,
5031,ROLL AND BOX,,,
5032,PPE KIT BOX,,,
5033,PUMP LUJ ROLL,,,
5034,REF,,,
5035,REPALC,,,
5036,BOPXES,,,
5037,15.9-28 TYRE,,,
5038,ROLL AND DRUM,,,
5039,BUCKET AND BAG,,,
5040,RIM BUNDEL AND BAG,,,
5041,RIM BUNDAL AND BAG,,,
5042,7.00-15 TYRE,,,
5043,BOXES AND BOOK,,,
5044,1100*20 TYRE,,,
5045,COOLING TOWR,,,
5046,BASIN,,,
5047,57,,,
5048,BIX,,,
5049,WASHING MACHINE AND GIFT BOX,,,
5050,BAG BANDLE,,,
6050,3.50-08 TYRE,,,
6051,MH12EV6759 TWO WHEELLER,,,
6052,155/80R13,,,
6053,11.5/80-15.3 TYRE,,,
6054,PUMP PETI 30 HP,,,
6055,      ENGINE BOX              BOX,,,
6056,9.5-18 TYRE,,,
6057,BUX,,,
6058,00000000000000000000000000000000000000000000,,,
6059,7.50,,,
6060,16.9-28 TYRE2,,,
6061,LG 49 LU TV,,,
6062,8.25-20 TYRE8,,,
6063,SOFA,,,
6064,20FT PIPE,,,
6065,DRUN,,,
6066,+,,,
6067,KG,,,
6068,INDICATOR BOX,,,
6069,23.5-25 TYRE,,,
6070,PUMP LUJ MOTAR,,,
6071,PIPE GONI,,,
6072,Zula,,,
6073,Ghodi,,,
6074,Chikky,,,
6075,Ca,,0,0:00 
6076,PUMP MOTOR 20 HP,,,
6077,PUMP RO,,,
6078,Gare Box,,,
6079,3..........33333333333333333333333333333333333333,,,
6080,3..........33333333333333333333333333333333333333.,,,
6081,Nox,,,
6082,Dairy,,,
6083,185 D14 TYRE,,,
6084,FIBER Bandal,,,
6085,Walker,,,
6086,TYRE 825*16,,,
6087,Banner,,,
6088,WALL BOX,,,
6089,Hanger Rod,,,
6090,Ply 18mm,,,
6091,66,,,
6092,F,,,
6093,WELDING ROD BOX,,,
6094,Sdf,,,
6095,SUITCASE,,,
6096,VAYRUP,,,
6097,BAT,,,
6098,PATTi BANDAL,,,
6099,CATLari,,,
6100,FEVICOL BAKET,,,
6101,PALET,,,
6102,HOOD ,,,
6103,Gare Part,,,
6104,GARDEN PIPE,,,
6105,150/60 ZR17,,,
6106,4.00-8 TYRE,,,
6107,MOBILE BOX,,,
6108,Table,,,
6109,RAC ,,,
6110,Angle Bundle,,,
6111,Mirror,,,
6112,LOKANDI SPARE,,,
6113,C,,0,0:00 
6114,23.8.5-12 TYRE,,,
7114,LOSE TIN,,,
7115,10 FIT PIPE BUNDAL,,,
7116,COLLER BOX,,,
7117,MACHIN PETI,,,
7118,RAK,,,
7119,1000R20 TYRE,,,
7120,WAGES GONI,,,
7121,GRESS BOX,,,
7122,SAPARE PART,,,
7123,155/80 D12,,,
7124,Sensor Pocket,,,
7125,KIT,,,
7126,MOTAR PUMP,,,
7127,50 LIT DRUM,,,
7128,BOXQ,,,
7129,12.00-24 TYRE,,,
7130,GIFT PARSAL,,,
7131,Kitchen Door,,,
7132,Motar Peti,,,
7133,175/70R12,,,
7134,PVC BOXE,,,
7135,AC BLADE,,,
7136,FLEX,,,
7137,9/5/24TYRES,,,
7138,JCB TOOTH,,,
7139,SMALL PIPE BUNDAL,,,
7140,LOKHANDI JALI,,,
7141,FREEJ`,,,
7142,Jalli,,,
7143,165R14,,,
7144,185 R14,,,
7145,SILENCER,,,
7146,BIG PIPE,,,
7147,HONDA BOX,,,
7148,FARSAN,,,
7149,ROTTOR PART,,,
7150,6-14 6PR FX,,,
7151,165/D14,,,
7152,CRATE,,,
7153,SPROLKET,,,
7154,16.0/70-20 TYRE,,,
7155,155/R 13,,,
7156,Pail,,,
7157,Poils,,,
7158,235/60 R 18,,,
7159,B/C,,,
7160,FARSHI,,,
7161,Pails,,,
7162,PUSTAK,,,
7163,GAS,,,
7164,PEPAR BAG,,,
7165,PEPAR ROLL,,,
7166,Mayani Dag,,,
7167,CHEARS,,,
7168,JOTTA BOX,,,
7169,TUBE PARCEL,,,
7170,BG B,,,
7171,6.00-12TYRE,,,
7172,8.3-24 TYRE,,,
7173,MO BOX,,,
7174,8.3.20,,,
7175,11.2-28 TYRE,,,
8173,13.6.28,,,
8174,BOX/bkt,,,
8175,BIG PUMP ROLL,,,
8176,GEAR,,,
8177,RIM BANDLE,,,
8178,12.00-20 TYRE,,,
8179,HAND BROOM,,,
8180,ATTA CHAKI BOX,,,
8181,LUJ DAG,,,
8182,PAIRI,,,
8183,GATH,,,
8184,TUBE PACKET,,,
8185,MITAR BOX,,,
8186,12.4.24,,,
8187,MOTAR Box,,,
8188,DISH WASHER MACHINE,,,
8189,FOOD BAG,,,
9179,BOX5,,,
9180,PUMP MOTOR 25HP,,,
9181,CATTEL,,,
9182,PATRA Roll,,,
9183,Banner PARSAL,,,
9184,225/65R17,,,
9185,FILTER Box,,,
9186,BENCH,,,
9187,BANER,,,
9188,7.5 Liter Bkt,,,
9189,12.5-20 12PR,,,
9190,26 Lit Bucket,,,
9191,10 Lit Bucket,,,
9192,T.T PIN,,,
9193,Buckt,,,
9194,5.00-19,,,
9195,165D,,,
9196,PLYWOOD PATTI,,,
9197,20 LTR BUCKET,,,
9198,SHIGDI,,,
9199,TUBA BA,,,
9200,PATRAvali BUNDAL,,,
9201,Vaccine Box,,,
9202,Tub Bag,,,
9203,Aatta Machine,,,
9204,Tyree,,,
9205,Umbrela,,,
9206,COUNTER,,,
9207,TABEL,,,
9208,Pvc Goods,,,
9209,Shilaie Machine,,,
9210,Belt Bag,,,
9211,255/75 R16 TYRE,,,
9212,Hitter Bar,,,
9213,BIG PETI,,,
9214,CLOTHES BAG,,,
9215,Round Pipe Bundal,,,
9216,Pipe Bag,,,
9217,TUBE BA,,,
9218,MIXER,,,
9219,Pipe Bag Bundle,,,
9220,Liping Patti,,,
9221,LAKDI PETI,,,
9222,BIG BUNDAL,,,
9223,Glass Roll,,,
9224,Dozer Pump,,,
9225,HOOK BAG,,,
9226,Chair Box,,,
9227,Lokhandi Jalli,,,
9228,Genrator Peti,,,
9229,DOOR FRAME,,,
9230,245/70 R16,,,
9231,JCB 900 *16,,,
9232,6.12,,,
9233,6.14,,,
9234,MACHIN1,,,
9235,BOX BATTERY,,,
9236,TANK SOLAR,,,
9237,RING BAN,,,
9238,SMALL BUNDEL,,,
9239,BOX BAG,,,
9240,PLY 12 MM,,,
9241,PUMP MOTOR 3 HP,,,
9242,BG,,,
9243,JCB BUKKE TyreT,,,
9244,OIL BACKET,,,
9245,STEPLER BOX,,,
9246,Small Barral,,,
9247,Buket,,,
9248,LG TV,,,
9249,Boc,,,
9250,CARETE PUMP,,,
9251,BAG OF FAWADA,,,
9252,BUN,,,
9253,PUMP MOTOR 7.5 HP,,,
9254,HP Box,,,
9255,Bori,,,
9256,90/00,,,
9257,COLOUR DAG,,,
9258,COPPER PATTI,,,
9259,LUJ SPARE,,,
9260,SEAT,,,
9261,LOOSE PATRA,,,
9262,DABE,,,
9263,LOOSE PART,,,
9264,Umbrela BUNDAL,,,
9265,SCOOTER,,,
9266,265/65 R18 TYRE,,,
9267,500-12 TYRE,,,
9268,25 Liter Drum,,,
9269,Chappal Stand,,,
9270,CHAUKAT,,,
9271,Solar Panel,,,
9272,TYRE4,,,
9273,TUBE BAG`,,,
9274,BAG`,,,
10274,COOUR BAG,,,
10275,Advertisment Felx Bundal,,,
10276,MOHAL,,,
10277,GIRAN,,,
10278,BDL,,,
10279,DOOR GRILL,,,
10280,1BAG5BOX,,,
10281,H/W BAG,,,
10282,ADAPTER,,,
10283,BOX SHEET,,,
10284,POP ,,,
10285,AXCEL,,,
10286,.0,,0,0:00 
10287,55 LIT DRUM,,,
10288,LOKANDI DRUM,,,
10289,BAG1,,,
10290,TUBE 16.9/28,,,
10291,TUBE 12.00-24,,,
10292,Jupiter Scooty,,,
10293,Drum 30 Liter,,,
10294,BOLT,,,
10295,WALL BOARD,,,
10296,KAPADGATH,,,
10297,KAPA GATH,,,
10298,.,,0,0:00 
10299,LOKHANDI PALATE,,,
10300,LOKHANDI GATTU,,,
10301,900.16 Tyre,,,
10302,195/55 R15 TYRE,,,
10303,GATTI,,,
10304,Ramp,,,
10305,Hand Pump ( Bag ),,,
10306,ASMELI,,,
10307,BANDALE,,,
10308,DISK,,,
10309,KADA BANDLE,,,
10310,BO0X,,,
10311,T Lokhandi Pipe,,,
10312,BOX4,,,
10313,205-17 TYRE,,,
10314,205/60R18 TYRE,,,
10315,165/80 Car Tyre,,,
10316,185/85 D12,,,
10317,KAPAD BOX,,,
10318,BLANKET,,,
10319,Motar Pump Box,,,
10320,POSTER BUNDAL,,,
10321,Oill Box,,,
10322,AR TY,,,
10323,00.,,0,0:00 
10324,235/55 R19 TYRE,,,
10325,215/75R17,,,
10326,MEDICINEUCKET8,,,
10327,AC KIT,,,
10328,BOX/GONI,,,
10329,Jcb Addaptor ,,,
10330,Break Drum,,,
10331,916 Tyre,,,
10332,35 Liter Drum,,,
10333,Motar Bag,,,
10334,NITROGEN CYLINDER,,,
10335,825 .20 TYRE,,,
10336,TUBE BagI,,,
10337,CEMBER,,,
10338,ALUMINIUM Pipe BUNDAL,,,
10339,275/45 R 20,,,
10340,Kada,,,
10341,CHMBER PLATE,,,
10342,BUNAL,,,
10343,OLOUR BAG,,,
10344,BORA,,,
10345,BOX3,,,
10346,BAG+ BOX,,,
10347,900/20 Tyre,,,
10348,WAR RACK,,,
10349,31X10.50,,,
10350,GADHI BUNDAL,,,
10351,120/90-17 TYRE,,,
10352,8.00-19 TYRE,,,
10353,FOLDING TABLE,,,
10354,OFFICE TABLE,,,
10355,JOD BUMPER,,,
10356,LOSE MOTOR,,,
10357,SMALL CAN,,,
10358,BENCH/BOX,,,
10359,GIFT PACKET,,,
10360,LOKHANDI DARVAJA,,,
10361,PARE,,,
10362,OIL BOX/,,,
10363,Box/bandle,,,
10364,Cand/box,,,
10365,HOSE PIPE Bundal,,,
10366,CARBOY,,,
10367,BAG OF FLANGES,,,
10368,KHAKI BOX,,,
10369,5 Liter Bucket,,,
10370,GRILL,,,
10371,BIKE,,,
10372,POKLAND DATH,,,
10373,6 LIT BUCKET,,,
10374,WOODEN PETI,,,
10375,Tea Bag,,,
10376,KAPAD GAH,,,
10377,1HP MOTER,,,
10378,2HP MOTER,,,
10379,SCUTER CAP,,,
10380,TADPADRI ROLL,,,
10381,BUG,,,
10382,VAYFER,,,
10383,        BAG              BOX,,,
10384,50 KG BAG,,,
10385,25 KG BAG,,,
10386,PATA BUNDAL,,,
10387,BERING GONI,,,
10388,DOAR,,,
10389,0.,,0,0:00 
10390,OIL BARREL,,,
10391,BUCK,,,
10392,FREZZ,,,
10393,VALVE,,,
10394,000,,0,0:00 
10395,18-625 16 TYRE,,,
10396,BED BOX,,,
10397,DAIRY BOX,,,
10398,CANS,,,
10399,00,,0,0:00 
10400,145R12,,,
10401,PETI/BOX,,,
10402,ROLL BUNDLE,,,
10403,BEARING.,,,
10404,155D12,,,
10405,PVC DOOR,,,
10406,185/D14,,,
10407,RABAL BANDLE,,,
10408,HONDA GENARATOR,,,
10409,SMALL BUNDAL,,,
10410,PLYWOOD.DARWAJA,,,
10411,OILBOX,,,
10412,DRUMS,,,
10413,FREEZ,,,
10414,MEDDDD,,,
10415,BAG BUNNADAL,,,
10416,PAPPER BUNDAL,,,
10417,9.00.16tube Flap,,,
10418,RUBBER BANDAL,,,
10419,GLASS BANDLE,,,
10420,MUCHINE PETI,,,
10421,PATI BUNDAL,,,
10422,BUNDDAL,,,
10423,W M PART BOX,,,
10424,GRISS BARREL,,,
10425,SMALL PART,,,
10426,LAMINATE ROLL,,,
10427,LUJ PUMP,,,
10428,RIG BUNDAL,,,
10429,BOX BUNDAL,,,
10430,PLYWOOD ROLL,,,
10431,400.8,,,
10432,MOTER PUMP,,,
10433,ACE BOX,,,
10434,PIPE ROLL BOX,,,
10435,MH12EU5446 MOTAR CYCLE,,,
10436,FAN,,,
10437,Sugar Machine,,,
10438,JCB TYRE,,,
10439,PACKING BOX,,,
10440,CARTYRE,,,
10441,CELEDER,,,
10442,30HP PUMP ROLL,,,
10443,Plyy,,,
10444,PARSEL,,,
10445,Pump Bundale,,,
10446,Gum,,,
10447,BRUM,,,
10448,CYCLE BUNDAL,,,
10449,FAN BAG,,,
10450,Cable Bundal,,,
10451,PLY2/BOX3/BDL2,,,
10452,9.00.16tube ,,,
10453,CAER,,,
10454,215/3250,,,
10455,GIRAN Box,,,
10456,KAPA GATH PETI,,,
10457,SUNMIKE ROLL,,,
10458,CNG CYLENDER,,,
10459,CRUSHER DRUM,,,
10460,TUBE 10.00-20,,,
10461,JAR BUNDAL,,,
10462,GREASE BAG,,,
10463,BERING BOX,,,
10464,160X60R17,,,
10465,120/70R17,,,
10466,PLY25MM,,,
10467,PLY8MM,,,
10468,SPRING,,,
10469,B0X,,,
10470,265/60R18 TYRE,,,
10471,ALLUMINIUM SHIT&amp;COIL,,,
10472,240/3300,,,
10473,230-3300,,,
10474,Steel Bundal,,,
10475,BYCKET ,,,
11461,PANNEL BOX,,,
11462,BOX AND BUCKET,,,
11463,ROOL,,,
11464,RUSSI BAG,,,
11465,SHAPT BUNDAL,,,
11466,BATTERY BOARD,,,
11467,BCKET,,,
11468,145/80 R12 TYRE,,,
11469,PATRAWALI BUNDAL,,,
11470,CEMENT DRUM,,,
11471,195R15,,,
11472,PVC MOULDING BANDAL,,,
11473,255/55R18,,,
11474,HOOD BAG,,,
11475,CHILLER MACHINE,,,
11476,DEHATI BAG,,,
11477,SILVER GONI,,,
11478,CATELARI BUNDAL,,,
11479,TYRE 416,,,
11480,CONVILL BELT,,,
11481,TADPATRI ROLL,,,
11482,155/65R14,,,
11483,DISH,,,
11484,11.2.24,,,
11485,RACK,,,
11486,RUSSI BUNDAL,,,
11487,HEGAR,,,
11488,SAYKAI,,,
11489,14-9-28 TYRE,,,
11490,215/55 R18 TYRE,,,
11491,PATRA PEIT,,,
11492,LOSE PATTI,,,
11493,PAT,,,
11494,AC COIL BOX,,,
11495,CYLENDER PIPE,,,
11496,CUSHION BUNDAL,,,
11497,PVP  PATTI BOX,,,
11498,B,,,
11499,COIL BOX,,,
11500,WEIGHT,,,
11501,FLANGES,,,
11502,AURO PLANT,,,
11503,PAN SHIT,,,
11504,LOKHANDI PL,,,
11505,S H P PUMP,,,
11506,GADI ,,,
11507,TEBLE,,,
11508,DABBA,,,
11509,205MW-3250,,,
11510,LOKANDI PART BUNDA,,,
11511,20/5-25,,,
11512,HP PUMP,,,
11513,SHP,,,
11514,225/75 R17.5 TYRE,,,
11515,BAT BUNDAL,,,
11516,SAMPL,,,
11517,TANDUL POTE,,,
11518,JCB BUCKET,,,
11519,195/R 15,,,
11520,155/D 12,,,
11521,185/ R 14,,,
11522,H FRAME,,,
11523,KAICHEE,,,
11524,Y ROOP BUNDAL,,,
11525,COTTON TYPE GONI,,,
11526,SIT CAVAR BAUNDAL,,,
11527,165 R 14,,,
11528,CHIAR BANDAL,,,
11529,SERA 230-3300,,,
11530,445/95R25,,,
11531,484,,,
11532,MASHIN.,,,
11533,FARME,,,
11534,LOKANDI PLET,,,
11535,PCR,,,
11536,TRUCK TYRE,,,
11537,TRR,,,
11538,LCV,,,
11539,T-SHIRT,,,
11540,REGJIN BUNDAL,,,
11541,STAIL BOX,,,
11542,TOOLS,,,
11543,CABIN,,,
11544,KPAD BAG,,,
11545,COIL BUNDL,,,
11546,18/8.50-8,,,
11547,BUMB,,,
11548,JODA BOX,,,
11549,LUJ PART,,,
11550,CHOWKAT,,,
11551,LOKANDI PATTI,,,
11552,JOD BOX BUNDAL,,,
11553,GULLI,,,
11554,PLANT STAND,,,
11555,THOTH POINT,,,
11556,EMPTY BARAL,,,
11557,AXCEL BUNDAL,,,
11558,P0P,,,
11559,COLOUR BUNDLE,,,
11560,53\,,,
11561,LOCK PATTI,,,
11562,LOKHAND PLET,,,
11563,LOKHAND PATTI,,,
11564,BOG,,,
11565,Bo X,,,
11566,COLOUR DRUM5,,,
11567,31-10.50R 15 TYRE,,,
11568,Tayar,,,
11569,185 R142,,,
11570,JCB BREAKER PART,,,
11571,        Box              BOX,,,
12570,GADI BUNDAL,,,
12571,235/45 R18 TYRE,,,
12572,NATBOLT BAG,,,
12573,Wagholi,,,
12574,Patrali Bunddal,,,
12575,SANMAIKA  PLY,,,
12576,TYAR,,,
12577, PLY ROOL,,,
12578,Bord,,,
12579,CLAS PATI,,,
12580,MAICRON BOX,,,
12581,COAT BOX,,,
12582,WAYRU BUNDDAL,,,
12583,PTRALI BUNDAL,,,
12584,PIN,,,
12585,LOKHANDI PATTI BUNDDAL,,,
12586,BAG BUNDDAL,,,
12587,KAPDA BAG,,,
12588,BAG NUTBOLLT,,,
12589,CYLENDER TANK,,,
12590,BPX,,,
12591,PEPER BUNDAL,,,
12592,-BOX,,,
12593,MOTER BOX,,,
12594,Ms Box,,,
12595,LOKANDI RIG ,,,
12596,CAD,,,
12597,ABRO BOX,,,
12598,BATTRY BOX,,,
12599,JCB PARTS,,,
12600,AXLE END,,,
12601,HANDNER,,,
12602,SANMYKA ROLL,,,
12603,PUMP CARETE,,,
12604,ROUND PLATE,,,
12605,DISC BOX,,,
12606,185/70R15,,,
12607,CADE,,,
12608,BERING BAG,,,
12609,100/80-12 TYRE,,,
12610,110/80-12 TYRE,,,
12611,CLAS PLET,,,
12612,Helmet Box,,,
12613,BLANKET BUNDDEL,,,
12614,WELDING MACHIN,,,
12615,COPEER BOX,,,
12616,GARDEN PIPE BUNDAL,,,
12617,225/50R17TYAR,,,
12618,Drum 55 Lit,,,
12619,190/105,,,
12620,Drum 200lit,,,
12621,Lokhandi Chabi,,,
12622,SANMAIKA ROLL,,,
13619,100/90-19 TYRE,,,
13620,BIG DRIP BUNDAL,,,
13621,PLY BUNDAL,,,
13622,.Car Tyar,,0,0:00 
13623,PATRE,,,
13624,PATI ,,,
13625,PANKE,,,
13626,XEROX MACHIN,,,
13627,STIL PIPE BUNDAL,,,
13628,..CAR TYAR,C,0,0:00 
13629,",CAR TAYAR",,0,0:00 
13630,Pata Bunddal,,,
13631,15-625,,,
13632,Paper Rool,,,
13633,PCA,,,
13634,700R15 TYAR,,,
13635,COPPER BLD,,,
13636,WATER TANK,,,
13637,169R28TYAR,,,
13638,50lit Drum,,,
13639,PAPAER BUNDAL,,,
13640,RABAL BOX,,,
13641,405/70-20,,,
13642,SMALL TRACTAR,,,
13643,Sanmayka Rool,,,
13644,CHAKKI MACHIN,,,
13645,Cable,,,
13646,TYAR BUNDAL,,,
13647,55 TV,,,
13648,Kapat,,,
13649,Loose Pin,,,
13650,CHAFF CUTTTER,,,
13651,GIRNI SUP,,,
13652,445/65-22.5,,,
13653,Lokhandi Patii,,,
13654,Calender,,,
13655,CARPET ROLL,,,
13656,COMPRESSOR,,,
13657,...Car Tyar,Ca,0,0:00 
13658,Papeer Bundal,,,
13659,DARAM,,,
13660,Tayar Bundal,,,
13661,Flex Bord,,,
13662,18m Ply,,,
13663,Pop Bundal,,,
13664,750/16tyar,,,
13665,5 Lit Drum,,,
13666,Freez Patra,,,
13667,RUBBER MAT,,,
13668,15hp Pump,,,
13669,Pvc Patti,,,
13670,LOSE PACKING,,,
13671,HOSE BANDAL,,,
13672,CREAT,,,
13673,APO,,,
13674,TWO WHEELER GADEE,,,
13675,1 Lit Drum,,,
13676,4.00-10 TYRE,,,
13677,Lose Pump,,,
13678,Sanmayka Roll,,,
13679,KEBAL BANDAL,,,
13680,ROD BUNDA,,,
13681,225/75R16,,,
13682,C D,,,
13683,41lit Dabba,,,
13684,35LIT CAN,,,
13685,TAYR,,,
13686,PANEL BOX,,,
13687,Rod Box,,,
13688,SPEKER BOX,,,
13689,SPEKAR BOX,,,
13690,255/65 R18,,,
13691,Invorter Box,,,
13692,",Car Tyar",,0,0:00 
13693,700-14,,,
13694,PLY SHEET,,,
13695,RADIATOR,,,
13696,10fit Pipe Bundal,,,
13697,RUBBER BAG,,,
13698,CHIKAT TEP,,,
13699,Wair Bunddal,,,
13700,TYARE,,,
13701,GRIL BUNDAL,,,
13702,Car Tyar.,,0,0:00 
13703,FLEX BOX,,,
13704,T.SHIRT,,,
13705,LOOS BOX,,,
13706,Hydrolic Jack,,,
13707,245/45tyar,,,
13708,GARO,,,
13709,Loose Battery,,,
13710,20hp Pump,,,
13711,10hp Pump,,,
13712,B Box,,,
13713,GLASS,,,
13714,Baring Box,,,
13715,CARD BOX,,,
13716,GREES BUCKET,,,
13717,METAL PANEL,,,
13718,LOSE PART BUNDAL,,,
13719,Papaer Box,,,
13720,ROLLER,,,
13721,SANMAYAKA BUNDEL,,,
13722,BILL BOOK,,,
13723,Hose Pipe Bag,,,
13724,Bauket,,,
13725,LUJ TUBE,,,
13726,Floter,,,
13727,12.5HP PUMP,,,
13728,445/50D710,,,
13729,215/60R16,,,
13730,SHOFT ROD,,,
13731,CAR TYAR,,,
13732, BANDL,,,
13733,SAYKAL,,,
13734,CD BANDAL,,,
13735,Beg,,,
13736,GAS SEGDI,,,
13737,Boxc,,,
13738,PLASTIK ROLL,,,
13739,GONI KAPAD ROLL,,,
13740,OIL BAREL,,,
13741,TWO WHEELER TYRE JUNE,,,
13742,CHAKKA,,,
13743,PUMP NOS,,,
13744,BOXZ,,,
13745,SHP Pump,,,
13746,Pto,,,
13747, FITTINGS,,,
13748,TEE SHURT,,,
13749,JET PIPE,,,
13750,D RUM,,,
13751,FAYBAR BANDAL,,,
13752,CIDI BUNDAL,,,
13753,2.25-16 TUBE,,,
13754,GENRATOR ,,,
13755,DISK BUNDAL,,,
13756,Ply Pis,,,
13757,CHEARS BUNDAL,,,
13758,TEBAL,,,
13759,BIG TEBAL,,,
13760,SMALL TEBAL,,,
13761,BRECET,,,
13762,Cable Box,,,
13763,Stablizer Box,,,
13764,Tel Dabba,,,
13765,Loose Tin,,,
13766,Loose Peti,,,
13767,Coppor Box,,,
13768,OI ,,,
13769,CA RT,,,
13770,RICE BOX,,,
13771,Motar Crate,,,
13772,SPARE PART Box,,,
13773,Genset,,,
13774,225/55R18,,,
13775,ELECTRICAL Bag,,,
13776,Machine Peti,,,
13777,16-9-28 Tyre,,,
13778,Chain Bundal,,,
13779,Vayrup Bundal,,,
13780,Rack Box,,,
13781,Tv,,,
13782,O2 Cilender Tank ,,,
13783,295/95R20,,,
13784,Clach Plate,,,
13785,MEDIUM BATTERY,,,
13786,Huk Sutte,,,
13787,FARAME,,,
13788,1000 *20 Tyre,,,
13789,TYRR,,,
13790,Gahu Goni ,,,
13791,Genset Genrator,,,
13792,SMALL KAPAD GATH,,,
13793,BIG KAPAD GATH,,,
13794,Biox,,,
13795,Pot Goni,,,
13796,Jet Pump,,,
13797,Bush Bag,,,
13798,Klach Plate ,,,
13799,5 Liter Can,,,
13800,Rocket Pillar Box,,,
13801,BIKE MH14DG8312,,,
13802,Coopr Bos,,,
13803,Genset Box,,,
13804,AGARBATTI BAG,,,
13805,Boxx,,,
13806,Chair Jod,,,
13807,30 Kg Bag ,,,
13808,ROTAR,,,
13809,500-19 TYRE,,,
13810,BA,,,
13811,Plastic Box,,,
13812,Gareware Roll,,,
13813,Bags,,,
13814,Box Roll,,,
13815,Chakki Motar,,,
13816,PAPER BOXE,,,
13817,CAR,,,
13818,BRID,,,
13819,TRUCK TYRE1,,,
13820,BAG3,,,
13821,50 Liter Drum,,,
13822,FOM BANDAL,,,
13823,PUMP DAG,,,
13824,15 HP PUMP,,,
13825,Pattvalli Bundal,,,
13826,PCV,,,
13827,Creshar Part,,,
13828,Cooper Goni,,,
13829,PATA BANDAL`,,,
